measured_data
678.42
678.21
678.11
677.09
677.6
677.19
677.7
678.11
677.19
676.89
675.97
675.46
674.34
673.32
673.52
670.87
669.04
667.71
666.69
666.69
664.45
664.04
664.65
663.63
661.9
662.31
671.18
671.59
669.55
668.42
667.3
666.18
664.55
664.45
663.12
659.96
670.46
667.51
666.49
665.47
664.55
663.73
664.24
660.88
672.09
668.53
668.02
666.18
664.96
663.84
662.71
662.31
661.9
671.28
668.32
665.57
664.55
661.49
662.51
670.46
669.14
669.34
667.1
666.59
665.06
663.02
660.78
665.26
668.73
660.16
662.41
664.75
666.49
658.53
660.27
663.94
666.89
657.11
662
667.91
656.6
659.04
667.1
663.94
654.45
657.31
663.02
666.49
660.47
659.55
658.63
661.59
654.96
654.45
659.25
661.9
654.45
658.33
660.88
652.72
658.74
658.74
663.63
651.8
655.17
649.15
661.49
656.09
649.25
653.94
647.72
654.15
650.78
659.96
654.56
654.96
651.29
664.85
661.8
657.82
660.27
653.13
659.96
660.57
654.76
653.13
655.68
657.61
660.27
660.98
660.57
664.04
666.89
666.89
667.1
669.04
669.04
669.85
670.67
671.59
672.71
674.64
675.15
675.66
677.09
677.3
677.81
676.48
676.38
676.07
675.77
676.79
676.68
676.48
675.66
675.15
676.58
674.95
673.52
673.93
672.71
670.87
669.85
669.34
668.02
667.91
668.12
666.08
665.87
666.08
664.85
664.85
664.24
663.53
663.33
663.33
670.46
669.95
669.65
668.73
668.42
666.79
666.18
664.75
662.71
663.12
671.99
670.36
669.55
668.83
665.98
665.06
663.73
663.02
662.61
671.99
669.75
669.04
668.73
668.42
667.91
665.57
663.63
662.71
661.9
671.08
668.73
667.81
665.87
663.12
661.39
665.67
662
666.59
667.81
666.49
667.91
659.25
660.88
662.92
666.69
665.47
659.04
664.04
666.08
659.04
665.47
659.55
664.35
665.26
657.72
659.65
660.27
656.9
660.67
667.1
661.59
666.08
656.29
658.23
653.94
655.47
656.49
658.02
659.55
657.61
658.84
648.44
663.22
655.17
662.71
659.35
655.37
658.33
655.07
649.97
661.59
656.7
656.9
650.58
660.67
659.96
658.53
654.45
653.13
652.92
658.02
653.94
654.56
652.01
662.82
665.26
666.89
668.93
670.36
671.89
672.91
673.42
674.13
674.24
675.36
676.38
677.6
677.09
678.01
678.83
678.72
678.42
678.62
676.99
678.01
678.01
678.32
677.09
677.4
677.6
677.6
678.01
678.32
677.7
677.91
678.42
678.52
677.4
677.4
678.11
678.01
678.62
677.4
677.91
677.7
678.93
677.91
677.09
677.19
677.5
678.21
679.54
677.5
677.7
676.89
679.03
678.21
679.84
678.21
677.91
678.93
680.15
677.4
678.42
677.91
677.6
679.44
678.52
679.54
678.11
678.52
677.91
678.42
679.33
677.7
678.32
677.6
677.7
677.81
678.32
676.99
677.91
677.91
677.6
678.11
677.4
678.42
677.4
677.3
677.09
676.89
677.19
675.36
675.77
675.87
675.97
675.15
675.56
674.03
674.64
669.04
673.93
673.93
673.62
674.03
674.54
671.38
672.91
673.83
671.08
672.71
667.81
671.18
667.1
669.34
665.87
668.63
673.22
665.16
669.65
663.73
665.47
669.55
666.18
661.69
665.26
666.69
671.28
665.87
665.06
670.06
669.55
668.63
670.26
669.85
670.97
669.14
666.18
669.65
667.51
667.91
669.75
673.62
675.46
670.87
668.73
669.34
672.2
672.71
673.52
674.44
674.34
675.46
674.75
674.75
675.05
678.52
676.17
676.89
675.66
676.07
676.17
675.77
676.38
676.38
676.68
677.09
677.7
677.7
677.09
677.19
678.93
677.3
677.3
677.19
676.48
676.68
676.99
678.42
676.48
677.09
678.01
676.79
676.07
676.58
677.3
676.68
678.01
676.79
677.4
677.3
676.68
677.5
676.48
677.19
677.4
676.99
675.87
676.89
678.32
675.97
676.38
677.09
676.79
676.99
678.21
676.48
677.7
677.7
677.81
677.4
677.4
676.99
678.93
678.11
677.6
678.83
676.58
679.23
676.79
676.89
676.68
677.3
678.01
676.68
677.09
678.32
677.19
675.87
677.6
676.89
676.68
676.28
677.6
676.99
675.87
676.99
674.95
676.38
675.15
674.13
674.54
674.44
673.62
673.83
673.83
674.54
673.22
675.77
674.64
674.75
673.73
675.26
674.03
673.52
674.64
673.73
673.32
672.91
671.89
671.79
673.01
672.5
673.01
668.22
667.3
672.6
669.95
671.28
670.06
670.26
668.83
671.28
671.89
670.36
667.4
671.48
666.18
667.2
670.77
669.14
671.69
674.85
673.62
670.46
670.67
670.16
670.67
672.09
667.81
667.81
673.22
669.95
673.42
670.36
672.09
670.87
671.38
675.15
676.28
678.11
676.28
676.38
678.42
677.5
677.4
677.09
678.72
678.11
677.81
676.79
674.24
679.44
676.68
676.48
677.5
678.52
676.38
678.72
676.07
676.68
676.89
677.19
678.01
677.3
676.17
678.83
676.07
676.99
676.07
677.5
675.97
676.79
678.32
676.48
676.38
677.4
675.56
676.58
677.7
679.84
678.21
676.17
676.99
676.07
676.99
675.66
675.66
676.07
679.23
676.07
675.87
676.38
677.19
677.09
676.89
676.17
675.87
677.81
676.58
676.99
680.97
677.19
675.77
675.66
677.09
675.46
679.54
676.38
676.07
676.38
677.6
676.99
676.48
676.07
676.68
676.38
675.05
674.95
674.13
674.85
673.83
673.52
674.85
674.54
674.75
673.52
668.22
668.42
671.28
670.67
672.81
671.28
671.38
672.81
671.69
670.26
668.12
668.93
670.16
670.77
671.48
663.94
662.61
668.02
663.43
665.26
665.06
664.04
665.36
662.92
663.84
661.39
659.96
664.45
662.82
662.41
663.84
662.82
662.92
663.02
665.16
663.53
666.28
664.75
666.18
667.81
664.35
662.71
666.38
667.61
665.98
668.32
668.53
667.91
671.79
674.03
673.11
674.75
675.46
673.73
673.83
673.42
674.03
674.75
676.89
675.77
675.87
674.85
676.58
675.36
675.36
675.66
675.56
675.26
676.79
675.97
675.87
674.75
676.17
677.5
675.97
675.77
675.15
675.46
674.95
676.48
678.83
675.97
676.38
675.56
678.01
675.87
675.77
674.44
675.46
678.01
676.07
675.56
675.26
676.28
675.87
677.7
679.33
675.46
676.68
676.38
675.56
676.79
676.58
676.07
675.15
676.17
675.97
675.15
675.26
675.66
677.91
675.77
675.66
675.26
676.28
675.36
675.87
674.95
675.05
675.66
678.83
676.38
675.87
674.24
674.95
675.46
675.15
676.68
675.36
675.77
677.5
675.15
675.36
674.95
673.73
675.56
673.11
672.5
673.52
673.22
671.18
671.08
671.18
671.48
670.46
670.16
671.48
671.59
668.12
669.34
669.34
670.87
666.49
663.53
669.34
664.45
660.78
668.12
665.26
668.73
668.73
660.57
663.43
663.43
665.87
661.08
660.98
658.02
664.65
664.35
659.86
665.57
661.08
659.65
659.25
669.65
665.26
665.36
660.88
663.63
661.08
661.69
667.91
664.75
664.75
660.27
659.45
669.65
669.04
671.69
672.3
673.01
673.22
671.99
672.91
672.3
672.5
670.97
673.93
673.22
673.73
674.13
675.26
674.75
674.34
674.03
675.36
675.15
674.24
674.64
675.15
674.13
674.24
674.75
674.95
675.05
675.15
675.26
675.15
675.05
675.26
674.95
675.15
674.13
674.64
675.36
674.34
675.36
675.05
674.44
674.54
675.15
674.34
675.97
674.85
675.15
675.36
675.15
675.97
675.26
674.95
675.46
675.05
674.95
675.87
674.75
674.54
674.95
676.58
674.85
675.77
675.77
675.05
674.64
676.07
675.26
676.38
674.85
674.75
675.36
674.85
673.93
675.56
675.05
674.85
674.95
675.66
674.95
675.36
675.15
675.15
674.95
675.36
675.26
674.13
673.42
669.04
673.62
672.71
671.99
671.99
670.77
671.18
670.16
671.59
671.38
670.26
667
663.94
669.34
668.02
667.91
664.04
659.96
661.08
663.94
659.04
662.1
663.53
661.9
660.27
661.8
655.98
659.45
661.8
656.29
658.33
662.61
661.29
665.26
661.39
657.51
660.78
659.25
655.88
661.49
661.29
658.02
662.41
659.76
659.55
658.84
657.51
661.29
671.99
672.6
671.69
669.14
669.95
673.62
672.5
671.69
672.81
672.6
673.01
673.11
673.01
673.32
673.22
673.32
673.42
673.42
673.52
673.62
673.62
673.62
673.62
673.62
673.83
674.54
673.93
674.34
673.93
674.13
674.44
674.34
673.93
674.03
674.13
673.93
674.13
673.93
674.03
673.93
673.83
674.13
673.83
674.03
673.83
673.83
673.93
674.03
674.24
673.93
674.13
674.03
674.13
673.93
673.93
673.93
674.03
673.93
674.03
674.34
674.03
673.93
673.93
674.03
674.03
674.34
674.13
674.44
674.13
674.54
674.44
674.44
674.34
674.24
674.13
674.24
674.24
674.34
674.44
674.44
674.75
674.44
674.44
674.44
674.44
674.44
674.44
674.54
674.64
674.44
674.44
674.03
673.73
673.22
671.99
671.48
670.57
669.55
668.42
667.61
668.02
667.91
667.71
659.96
665.57
664.75
663.94
663.63
663.84
659.55
663.33
663.33
660.06
662.61
663.02
662.41
664.45
662.31
658.53
657.61
660.16
657.51
662
660.16
666.79
662.61
656.19
658.74
665.26
668.83
668.73
668.12
667.3
666.59
668.02
669.44
671.38
672.71
672.81
672.91
672.81
672.71
673.32
673.73
673.83
673.93
673.52
674.13
673.93
673.93
673.83
673.83
673.93
673.83
673.83
673.83
673.83
674.03
674.03
673.93
673.93
674.03
673.93
674.03
674.03
674.03
674.03
673.93
673.93
673.93
673.93
673.93
673.93
674.03
673.93
673.93
673.93
673.93
674.03
673.93
673.93
673.32
671.38
671.79
671.38
671.38
673.01
674.54
675.26
672.6
674.24
672.6
672.09
674.44
675.87
673.11
671.99
674.85
675.15
673.32
671.89
671.18
670.16
670.77
673.32
673.11
673.83
674.13
674.13
674.13
674.13
674.13
674.13
674.13
674.24
674.24
674.24
674.24
674.24
674.24
674.24
674.24
674.13
674.13
674.13
674.13
674.03
674.03
674.13
674.03
674.03
674.13
674.13
674.03
674.03
673.83
673.83
673.22
673.11
673.42
672.91
672.3
672.91
671.69
667.2
670.16
670.16
670.67
669.85
669.14
668.53
663.12
666.18
661.69
668.83
669.65
670.06
670.36
670.16
671.89
666.08
670.06
669.14
668.02
670.06
661.9
667.1
667.91
667.71
666.89
666.38
667
667.3
668.02
669.55
669.95
670.36
670.16
670.26
669.24
668.73
668.02
668.53
667.2
667.91
669.04
670.67
671.48
671.59
671.89
673.01
670.87
672.5
671.69
671.79
672.09
671.99
671.99
672.2
672.6
672.5
672.71
672.6
672.6
672.5
672.81
672.6
672.81
672.91
672.81
671.48
672.91
672.91
673.22
673.32
673.22
673.11
673.11
673.11
673.22
673.11
673.22
673.01
673.11
673.01
673.22
673.01
673.01
673.52
673.32
673.01
673.11
672.91
673.42
673.42
673.11
672.91
673.83
673.11
673.11
673.01
673.11
673.22
673.73
673.11
673.62
673.32
673.11
673.42
673.22
673.32
673.22
673.22
674.03
673.11
673.01
673.11
673.22
673.01
673.83
673.32
673.62
673.32
673.62
673.52
673.62
673.42
673.62
673.22
673.32
673.42
673.11
673.62
673.11
673.42
673.22
673.22
672.91
673.01
672.6
673.11
672.09
672.2
671.79
671.18
671.48
671.28
671.38
669.34
669.44
668.73
668.12
669.24
669.95
669.04
670.16
670.36
670.67
669.24
670.77
670.06
669.34
669.34
668.83
668.02
668.22
668.12
668.73
668.83
670.46
669.44
668.32
668.02
666.38
667.91
667.61
667.91
668.42
668.83
667.2
667.71
667
666.49
666.89
668.12
668.93
667.4
667.61
669.85
669.24
666.49
668.02
664.45
663.53
665.36
670.67
670.06
668.73
670.46
669.14
670.57
668.93
669.44
669.95
670.06
670.97
670.87
671.89
672.3
671.38
672.2
672.09
671.79
671.89
673.01
673.22
671.99
672.09
672.5
672.5
672.2
672.2
672.3
672.5
672.5
672.6
672.5
672.71
672.71
672.81
672.71
672.71
672.81
672.81
672.91
672.71
672.81
672.6
672.81
672.71
672.71
672.81
672.81
672.71
672.91
672.91
672.91
673.11
672.81
672.91
672.91
672.81
673.01
672.81
672.91
672.91
672.81
672.91
673.01
672.81
672.91
672.91
672.91
673.01
673.01
673.01
672.91
672.91
673.11
672.91
673.01
673.01
673.01
672.91
672.91
672.91
672.91
672.91
672.81
672.71
672.6
672.5
671.99
671.69
671.48
671.59
670.26
669.24
669.44
668.83
667.81
667.91
666.89
667.81
665.98
667.91
668.02
669.14
667.71
666.28
667.1
667.3
669.14
669.24
668.93
668.53
668.12
667.3
668.53
668.63
669.24
668.12
668.63
669.04
669.65
668.12
669.65
668.93
669.34
668.83
669.14
667.91
668.42
668.12
669.14
668.42
665.26
664.96
665.47
660.78
671.59
667.61
668.63
669.14
671.08
669.55
671.08
670.46
670.36
670.36
670.36
670.97
670.67
670.36
670.06
670.77
670.36
670.16
671.08
671.69
670.77
670.67
671.18
672.2
671.38
671.79
672.3
671.79
671.79
671.79
672.09
671.99
672.3
672.2
671.89
672.3
671.89
671.99
672.09
672.09
672.09
671.99
672.09
672.2
672.2
672.5
672.3
672.2
672.09
672.09
672.2
672.3
672.6
672.2
672.09
672.6
671.99
672.09
672.3
672.71
672.09
672.2
671.99
672.09
672.5
672.6
672.2
672.09
672.09
672.09
671.99
671.99
672.2
672.2
672.09
672.81
672.2
672.09
672.6
672.09
672.3
671.89
672.09
672.3
671.99
672.09
671.99
672.3
672.3
672.2
671.99
672.3
671.89
671.99
671.69
672.09
671.79
671.18
671.48
670.57
669.75
668.93
668.42
669.24
668.32
668.32
669.04
668.32
668.53
669.75
669.04
669.04
670.87
668.93
668.32
668.63
669.65
668.53
668.83
667.1
667.1
667.71
668.22
666.79
667.61
666.08
665.26
666.08
665.57
665.98
667.3
667.81
668.12
669.65
670.46
669.75
669.75
669.65
670.36
671.08
669.55
668.83
669.04
668.63
669.75
669.85
669.75
669.55
669.34
670.36
670.16
669.75
670.26
669.85
669.55
670.06
670.26
671.48
670.77
670.77
670.77
671.48
670.97
670.87
670.67
671.69
671.28
671.59
671.18
671.38
671.48
671.18
671.28
671.28
672.09
671.79
671.99
671.38
671.69
671.28
671.59
671.69
671.59
671.79
671.79
671.69
671.48
671.79
671.69
671.69
671.99
671.89
671.89
671.59
671.59
671.59
671.79
671.59
671.79
671.48
671.69
671.48
672.3
671.18
671.59
671.89
672.2
673.01
671.59
671.99
671.48
671.79
671.99
671.59
671.48
671.99
672.71
671.69
671.59
671.69
671.59
671.89
671.89
671.69
671.59
671.99
671.89
671.38
671.79
672.6
671.99
671.69
671.59
671.59
671.69
671.99
671.38
671.48
671.18
670.97
671.48
670.87
669.85
668.22
668.63
667.61
668.53
670.67
667.91
667
667.81
667.91
668.42
668.22
668.83
666.18
668.02
666.38
665.87
664.75
666.49
666.49
665.98
662.51
660.78
659.25
661.18
664.35
660.37
665.67
664.65
662.1
660.78
664.14
664.45
661.59
660.27
661.49
657.92
657.31
663.02
663.33
660.37
658.53
663.12
659.76
657.41
659.35
664.35
663.12
661.49
662.31
664.45
659.04
662
664.65
666.69
667.2
668.22
669.24
668.93
669.34
668.02
669.04
668.63
668.53
669.04
669.44
670.36
669.85
670.06
670.16
670.26
670.57
670.57
670.87
670.36
670.77
670.57
671.28
671.08
670.87
670.67
670.67
670.67
670.97
671.18
671.08
670.67
670.87
670.97
671.28
670.77
671.28
671.18
670.87
670.67
671.08
671.08
670.87
670.87
671.48
671.28
670.87
670.87
671.18
671.08
671.08
671.18
670.97
670.97
671.69
671.08
671.28
671.38
671.99
671.59
670.97
670.97
670.87
670.87
670.97
671.18
671.08
670.77
671.18
670.67
671.48
671.08
670.97
670.77
670.97
670.87
671.18
670.97
670.77
671.89
671.89
670.77
671.48
670.87
670.06
671.79
669.24
670.06
668.63
668.93
667.71
667.4
667.1
666.79
667.4
666.49
666.69
665.87
665.06
664.55
664.55
664.85
664.14
664.24
663.84
664.04
663.43
663.12
662.41
662.51
662.41
661.8
661.8
661.49
661.29
661.29
661.9
661.9
660.88
658.84
654.96
654.25
658.53
656.29
653.23
658.53
655.27
653.64
659.65
656.9
655.98
655.07
654.86
654.25
659.35
658.23
655.37
653.74
659.76
660.88
657.51
658.12
661.08
662.51
664.35
665.47
667.1
667.4
667.4
667.81
666.49
666.69
667.1
667.3
667.81
668.22
668.32
668.53
668.83
668.93
668.83
669.04
669.24
669.24
669.14
669.44
669.24
669.24
669.55
669.44
669.34
669.44
669.34
669.34
669.34
669.44
669.44
669.55
669.65
669.44
669.14
669.34
669.24
669.24
669.24
669.34
669.55
669.75
669.65
669.65
670.46
669.95
670.06
670.06
671.48
670.06
670.16
670.46
670.16
670.16
670.06
670.26
670.36
670.16
669.95
670.36
670.67
670.67
670.06
669.85
670.06
670.46
670.06
670.77
670.36
670.16
671.08
670.16
670.46
669.55
670.06
669.75
670.26
670.26
669.75
669.34
669.24
668.42
669.24
669.04
667.4
668.42
667.3
666.49
666.69
667.2
665.47
665.06
664.35
664.55
664.45
664.04
663.84
663.12
662.41
663.63
662
662.41
662.51
662.61
661.8
662.61
662
661.59
661.39
661.18
662.2
656.7
657.92
660.78
660.88
656.29
655.37
652.01
659.25
659.45
658.94
652.11
657
655.47
652.92
656.7
654.15
652.72
652.72
657.31
657.31
657.41
654.76
652.82
659.55
655.47
655.68
653.54
652.72
657
662.41
661.08
661.8
663.22
664.65
667
665.57
667.1
667.4
665.98
667.1
666.89
667
667.51
667.4
668.02
668.02
668.02
668.22
668.32
668.22
668.42
668.22
668.32
668.32
668.32
668.32
668.53
668.63
668.73
668.53
668.63
668.83
668.63
668.83
668.63
668.53
668.63
668.63
668.63
668.83
668.73
668.93
668.83
669.04
669.04
669.14
668.93
669.44
669.75
669.14
669.14
669.04
669.14
669.14
669.85
669.34
669.34
669.95
669.24
668.93
669.14
669.34
668.93
669.24
669.04
668.93
669.44
669.44
668.93
669.44
668.73
669.24
669.14
669.14
669.14
668.83
668.73
669.55
669.24
669.65
668.12
669.24
668.93
668.53
668.83
670.16
667
667.3
666.69
666.08
665.57
665.98
666.38
664.85
664.04
665.67
663.73
664.45
662.31
658.33
659.86
662.82
658.63
662.31
662.41
655.88
659.04
654.86
660.98
659.86
651.6
655.27
652.21
653.74
659.76
653.23
656.9
653.03
652.72
656.19
654.96
651.7
658.02
662
654.25
650.99
659.04
654.15
650.88
653.54
650.07
655.58
653.84
653.74
652.62
650.68
659.04
656.19
656.09
656.6
659.76
662.2
662.61
664.65
664.55
665.67
665.47
664.85
667.1
666.79
667.51
667.91
665.47
666.69
667.2
667.4
667.1
667.51
667.3
667.4
667.61
667.81
667.51
667.2
667.81
667.61
667.81
667.71
668.12
668.02
667.91
667.91
668.02
668.12
667.81
668.22
668.22
668.53
668.02
668.22
668.12
668.02
668.12
668.22
668.12
668.22
668.53
668.93
668.22
668.22
668.32
668.53
668.22
668.83
669.04
668.53
667.91
668.83
668.32
668.32
668.63
669.04
669.55
668.12
667.81
668.32
667.91
668.32
668.73
668.12
668.12
667.91
668.22
669.75
668.32
668.32
668.42
669.24
668.12
668.42
667.91
667.71
668.83
668.22
668.63
667.51
667.4
666.49
666.18
665.87
668.53
665.26
665.67
666.28
666.38
665.57
663.84
663.43
664.65
662.61
664.45
663.63
662.92
662.71
663.63
662.82
662.61
662.41
661.8
663.63
663.12
660.37
661.18
661.39
661.18
662.2
661.49
662.1
659.96
657.51
658.84
660.37
661.39
662.2
659.55
658.23
656.8
655.88
663.22
660.78
657.72
658.84
659.35
655.68
661.18
663.12
658.94
658.02
660.27
657.61
660.06
659.04
660.16
664.55
665.47
665.06
664.65
665.06
661.9
663.73
665.67
666.08
666.79
666.79
667.4
668.83
666.59
667.51
667.2
667.2
667.3
666.59
667.61
667.1
668.22
667.61
667.61
667.71
667.61
667.51
667.51
667.2
667.71
667.4
667.51
667.91
667.81
667.71
667.71
667.61
667.81
667.4
667.51
667.61
667.4
667.61
666.89
667.61
667.81
669.55
667.2
666.79
667.51
667.61
667.71
668.02
667.71
667.61
668.42
668.12
667.71
667.61
668.53
667.71
667.3
667.51
667.4
667.61
667.71
667.61
668.02
667.61
668.32
668.02
667.81
668.53
667.61
667.51
667.81
668.83
667.71
667.91
667.81
667.61
667.51
667
667.51
667.3
666.59
665.47
665.36
665.36
666.49
663.94
664.75
664.04
662.82
663.02
663.73
662.92
663.53
662.31
661.8
662
661.9
661.49
661.69
661.49
661.8
661.59
661.8
661.18
660.88
660.16
660.06
659.04
658.02
659.25
658.02
656.8
653.84
654.76
651.7
657.92
652.92
652.11
650.38
654.56
652.72
650.68
654.86
652.31
650.38
657.11
652.82
654.35
651.29
657.72
656.29
654.05
652.41
650.27
654.66
654.86
657
654.15
655.17
658.23
659.65
658.33
659.45
661.39
663.94
665.26
665.47
666.28
664.45
664.85
665.16
665.06
665.87
665.47
666.49
665.67
665.87
666.18
666.38
666.38
666.08
666.18
666.59
666.08
666.08
666.38
666.08
666.08
665.87
666.38
666.08
666.38
666.28
666.49
666.28
666.49
666.18
666.59
666.49
666.28
666.18
667.51
666.69
666.49
666.69
666.59
666.69
667
667.2
666.69
666.49
667.3
666.69
666.79
667.3
666.89
666.49
666.59
667.3
666.79
667.61
666.69
666.69
666.69
666.89
666.79
666.69
666.69
666.69
666.28
666.79
666.18
666.28
666.38
666.79
666.89
665.06
666.38
666.28
666.79
665.98
665.98
665.87
664.75
664.96
664.75
664.45
664.14
663.73
663.63
662.92
662.92
662.1
661.49
663.12
662.61
662.92
663.33
663.22
663.53
663.53
663.63
663.73
663.84
664.04
663.63
664.04
663.63
665.36
665.98
665.87
665.57
665.06
664.45
664.45
663.73
663.43
663.84
664.24
664.24
663.12
663.53
663.33
660.88
659.96
658.94
657.72
661.39
659.45
657.11
663.22
661.59
659.25
657.92
656.6
656.09
662.71
660.98
665.26
665.47
665.87
664.75
664.65
664.75
664.96
664.96
665.06
665.06
665.26
665.47
665.26
665.26
665.98
665.16
665.36
665.26
666.28
665.36
666.28
666.59
666.38
666.69
666.49
666.18
666.38
666.79
666.89
666.69
666.69
667
667.2
666.69
666.38
666.79
666.89
666.89
666.69
667
667
666.79
666.79
666.79
666.79
667
666.89
667.1
666.89
667
667.3
667
666.89
667
666.69
666.49
667
667
667.2
666.89
667.1
667.1
667.2
667.1
667
667
667.1
667.1
667.1
667.1
667.1
667.1
667.2
667.1
667
667.1
667
667.1
667.2
667.2
667.2
667.1
667
667.1
667.1
667
667
666.89
666.79
666.69
666.59
666.59
666.38
666.38
666.28
666.08
666.08
666.18
666.18
666.28
665.87
664.65
664.14
663.12
662.82
662
661.49
661.18
661.59
661.29
660.67
660.37
660.16
659.45
658.94
658.53
658.33
659.55
660.47
660.57
659.96
659.96
660.16
660.67
660.16
660.57
660.78
660.98
661.49
661.69
662
662.51
663.12
663.33
663.22
661.9
656.8
659.76
657.72
654.56
660.98
660.98
660.57
662.82
663.12
662.51
661.9
661.9
661.8
661.8
662.1
662.31
662.61
662.71
662.92
663.33
663.84
664.14
664.45
664.65
664.96
665.16
665.16
665.36
665.36
665.57
665.57
665.57
665.67
665.87
665.98
665.98
666.08
666.18
666.08
666.08
666.08
666.18
666.28
666.18
666.18
666.18
666.18
666.28
666.28
666.28
666.28
666.38
666.38
666.38
666.38
666.38
666.38
666.38
666.49
666.49
666.49
666.49
666.49
666.49
666.49
666.49
666.49
666.49
666.49
666.49
666.49
666.49
666.49
666.59
666.49
666.49
666.49
666.59
666.59
666.59
666.59
666.59
666.59
666.59
666.59
666.59
666.69
666.59
666.59
666.49
666.38
666.38
666.28
666.28
666.08
666.08
665.87
665.87
665.36
665.16
665.16
664.65
664.85
664.75
664.65
664.96
664.65
664.55
664.65
664.14
664.65
664.45
664.65
664.96
665.47
665.67
665.87
665.87
665.57
665.16
665.26
664.96
664.35
663.33
662.92
661.8
660.57
659.76
658.53
659.25
659.45
659.65
659.35
658.23
658.12
658.53
658.94
658.43
658.23
658.02
657.82
658.23
658.63
659.04
659.04
658.84
658.43
658.43
656.19
655.37
656.19
657.92
660.06
660.88
661.69
663.12
663.33
663.63
663.33
663.12
662.1
662.41
662.82
663.43
663.84
664.04
664.35
664.45
664.65
664.85
664.85
664.96
665.06
665.06
665.36
665.16
665.26
665.47
665.87
665.47
665.26
665.36
665.47
665.36
665.36
665.47
665.57
665.67
665.47
665.67
665.36
665.26
665.47
665.47
665.67
665.57
665.57
665.57
665.47
665.47
665.57
665.87
665.36
665.87
665.16
665.16
665.98
665.87
665.87
666.08
665.26
665.67
665.26
666.79
666.08
665.67
665.57
665.57
665.67
665.87
665.36
665.67
665.26
665.36
665.57
665.57
665.47
665.26
666.08
665.57
665.36
665.16
665.36
664.85
665.06
664.96
664.55
664.75
665.06
665.47
665.36
665.16
664.75
664.75
664.55
663.94
663.43
663.94
664.65
663.94
662.51
662.41
662
662.71
660.78
660.47
660.37
661.08
661.18
662.41
660.98
661.39
660.37
661.29
659.96
660.16
660.57
660.78
660.67
660.88
661.18
661.39
661.8
661.8
662.1
662.1
662.41
662.31
662.41
662.61
662.61
662.51
662.71
662.41
662.1
661.69
661.8
661.08
661.59
661.49
661.9
661.9
661.59
662
662.41
662.41
662.51
662.61
662.82
663.22
663.22
663.63
663.73
663.84
663.94
664.04
664.24
664.35
664.45
664.55
664.85
664.65
664.75
664.96
664.96
664.96
664.96
665.16
665.06
664.96
664.96
665.16
665.16
665.16
665.16
665.26
665.26
665.26
665.36
665.36
665.36
665.36
665.36
665.47
665.36
665.36
665.36
665.36
665.47
665.47
665.47
665.57
665.47
665.36
665.67
665.47
665.57
665.26
665.67
665.26
665.26
665.36
665.26
665.36
665.47
665.47
665.26
665.47
665.67
665.26
665.36
665.67
665.57
665.36
665.36
665.57
665.36
665.26
665.98
665.67
666.08
665.47
665.26
665.36
665.36
665.47
665.36
665.06
665.67
665.36
665.06
664.96
664.96
664.75
664.45
664.24
660.78
655.47
664.04
662.61
662.31
654.15
655.37
651.7
657.21
653.84
659.76
659.86
661.29
662.31
664.35
664.65
662.51
663.43
663.73
663.84
663.73
665.26
665.47
665.36
665.26
665.16
664.65
664.65
664.85
664.35
664.65
664.96
664.04
663.73
663.84
663.73
663.84
663.22
663.12
662.51
661.49
661.08
660.47
660.98
661.29
661.39
661.39
661.9
661.8
661.69
